Time,NodeLabel,X,Y,Z,U3,RF3_GLOBAL
0.0280123651027679,7,-38.75,-10.0,150.0,-30.074575,-15279.9795
0.0280123651027679,8,-38.75,-10.0,0.0,-30.08246,-15279.9795
0.0280123651027679,9,-13.75,-5.0,150.0,-30.090305,-15279.9795
0.0280123651027679,10,-13.75,0.0,150.0,-30.098175,-15279.9795
0.0280123651027679,11,-13.75,5.0,150.0,-30.106054,-15279.9795
0.0280123651027679,12,-13.75,10.0,150.0,-30.016705,-15279.9795
0.0280123651027679,13,-13.75,15.0,145.0,-30.024548,-15279.9795
0.0280123651027679,14,-13.75,15.0,140.0,-30.032417,-15279.9795
0.0280123651027679,15,-13.75,15.0,135.0,-30.040295,-15279.9795
0.0280123651027679,16,-13.75,15.0,130.0,-30.048166,-15279.9795
0.0280123651027679,17,-13.75,15.0,125.0,-30.056011,-15279.9795
0.0280123651027679,18,-13.75,15.0,120.0,-30.06388,-15279.9795
0.0280123651027679,19,-13.75,15.0,115.0,-30.071762,-15279.9795
0.0280123651027679,20,-13.75,15.0,110.0,-30.079632,-15279.9795
0.0280123651027679,21,-13.75,15.0,105.0,-30.087484,-15279.9795
0.0280123651027679,22,-13.75,15.0,100.0,-30.095352,-15279.9795
0.0280123651027679,23,-13.75,15.0,95.0,-30.006,-15279.9795
0.0280123651027679,24,-13.75,15.0,90.0,-30.013863,-15279.9795
0.0280123651027679,25,-13.75,15.0,85.0,-30.021729,-15279.9795
0.0280123651027679,26,-13.75,15.0,80.0,-30.029598,-15279.9795
0.0280123651027679,27,-13.75,15.0,75.0,-30.037458,-15279.9795
0.0280123651027679,28,-13.75,15.0,70.0,-30.045326,-15279.9795
0.0280123651027679,29,-13.75,15.0,65.0,-30.053196,-15279.9795
0.0280123651027679,30,-13.75,15.0,60.0,-30.061056,-15279.9795
0.0280123651027679,31,-13.75,15.0,55.0,-30.068924,-15279.9795
0.0280123651027679,32,-13.75,15.0,50.0,-30.076813,-15279.9795
0.0280123651027679,33,-13.75,15.0,45.0,-30.08466,-15279.9795
0.0280123651027679,34,-13.75,15.0,40.0,-29.995302,-15279.9795
0.0280123651027679,35,-13.75,15.0,35.0,-30.003166,-15279.9795
0.0280123651027679,36,-13.75,15.0,30.0,-30.011024,-15279.9795
0.0280123651027679,37,-13.75,15.0,25.0,-30.018913,-15279.9795
0.0280123651027679,38,-13.75,15.0,20.0,-30.026772,-15279.9795
0.0280123651027679,39,-13.75,15.0,15.0,-30.034641,-15279.9795
0.0280123651027679,40,-13.75,15.0,10.0,-30.042503,-15279.9795
0.0280123651027679,41,-13.75,15.0,5.0,-30.05038,-15279.9795
0.0280123651027679,42,-13.75,10.0,0.0,-30.058228,-15279.9795
0.0280123651027679,43,-13.75,5.0,0.0,-30.066086,-15279.9795
0.0280123651027679,44,-13.75,0.0,0.0,-30.073967,-15279.9795
0.0280123651027679,45,-13.75,-5.0,0.0,-29.984598,-15279.9795
0.0280123651027679,46,-13.75,-10.0,5.0,-29.992474,-15279.9795
0.0280123651027679,47,-13.75,-10.0,10.0,-30.000332,-15279.9795
0.0280123651027679,48,-13.75,-10.0,15.0,-30.0082,-15279.9795
0.0280123651027679,49,-13.75,-10.0,20.0,-30.016075,-15279.9795
0.0280123651027679,50,-13.75,-10.0,25.0,-30.023941,-15279.9795
0.0315011218190193,1,-13.75,-10.0,150.0,-33.805428,-14818.995
0.0315011218190193,2,-13.75,15.0,150.0,-33.81212,-14818.995
0.0315011218190193,3,-13.75,15.0,0.0,-33.818813,-14818.995
0.0315011218190193,4,-13.75,-10.0,0.0,-33.825493,-14818.995
0.0315011218190193,5,-38.75,15.0,150.0,-33.832176,-14818.995
0.0315011218190193,6,-38.75,15.0,0.0,-33.838867,-14818.995
0.0315011218190193,7,-38.75,-10.0,150.0,-33.845543,-14818.995
0.0315011218190193,8,-38.75,-10.0,0.0,-33.852253,-14818.995
0.0315011218190193,9,-13.75,-5.0,150.0,-33.858917,-14818.995
0.0315011218190193,10,-13.75,0.0,150.0,-33.865612,-14818.995
0.0315011218190193,11,-13.75,5.0,150.0,-33.872314,-14818.995
0.0315011218190193,12,-13.75,10.0,150.0,-33.787903,-14818.995
0.0315011218190193,13,-13.75,15.0,145.0,-33.79457,-14818.995
0.0315011218190193,14,-13.75,15.0,140.0,-33.80126,-14818.995
0.0315011218190193,15,-13.75,15.0,135.0,-33.80797,-14818.995
0.0315011218190193,16,-13.75,15.0,130.0,-33.814648,-14818.995
0.0315011218190193,17,-13.75,15.0,125.0,-33.82132,-14818.995
0.0315011218190193,18,-13.75,15.0,120.0,-33.828014,-14818.995
0.0315011218190193,19,-13.75,15.0,115.0,-33.83472,-14818.995
0.0315011218190193,20,-13.75,15.0,110.0,-33.8414,-14818.995
0.0315011218190193,21,-13.75,15.0,105.0,-33.848076,-14818.995
0.0315011218190193,22,-13.75,15.0,100.0,-33.854767,-14818.995
0.0315011218190193,23,-13.75,15.0,95.0,-33.77036,-14818.995
0.0315011218190193,24,-13.75,15.0,90.0,-33.777046,-14818.995
0.0315011218190193,25,-13.75,15.0,85.0,-33.783737,-14818.995
0.0315011218190193,26,-13.75,15.0,80.0,-33.79043,-14818.995
0.0315011218190193,27,-13.75,15.0,75.0,-33.797108,-14818.995
0.0315011218190193,28,-13.75,15.0,70.0,-33.803806,-14818.995
0.0315011218190193,29,-13.75,15.0,65.0,-33.810493,-14818.995
0.0315011218190193,30,-13.75,15.0,60.0,-33.817173,-14818.995
0.0315011218190193,31,-13.75,15.0,55.0,-33.823856,-14818.995
0.0315011218190193,32,-13.75,15.0,50.0,-33.83057,-14818.995
0.0315011218190193,33,-13.75,15.0,45.0,-33.837234,-14818.995
0.0315011218190193,34,-13.75,15.0,40.0,-33.75283,-14818.995
0.0315011218190193,35,-13.75,15.0,35.0,-33.759514,-14818.995
0.0315011218190193,36,-13.75,15.0,30.0,-33.76619,-14818.995
0.0315011218190193,37,-13.75,15.0,25.0,-33.772903,-14818.995
0.0315011218190193,38,-13.75,15.0,20.0,-33.779575,-14818.995
0.0315011218190193,39,-13.75,15.0,15.0,-33.786278,-14818.995
0.0315011218190193,40,-13.75,15.0,10.0,-33.792965,-14818.995
0.0315011218190193,41,-13.75,15.0,5.0,-33.79966,-14818.995
0.0315011218190193,42,-13.75,10.0,0.0,-33.806328,-14818.995
0.0315011218190193,43,-13.75,5.0,0.0,-33.813004,-14818.995
0.0315011218190193,44,-13.75,0.0,0.0,-33.819714,-14818.995
0.0315011218190193,45,-13.75,-5.0,0.0,-33.735283,-14818.995
0.0315011218190193,46,-13.75,-10.0,5.0,-33.74198,-14818.995
0.0315011218190193,47,-13.75,-10.0,10.0,-33.748665,-14818.995
0.0315011218190193,48,-13.75,-10.0,15.0,-33.755352,-14818.995
0.0315011218190193,49,-13.75,-10.0,20.0,-33.76205,-14818.995
0.0315011218190193,50,-13.75,-10.0,25.0,-33.768738,-14818.995
0.035005047917366,1,-13.75,-10.0,150.0,-37.49146,-17835.758
0.035005047917366,2,-13.75,15.0,150.0,-37.498726,-17835.758
0.035005047917366,3,-13.75,15.0,0.0,-37.505955,-17835.758
0.035005047917366,4,-13.75,-10.0,0.0,-37.513187,-17835.758
0.035005047917366,5,-38.75,15.0,150.0,-37.520412,-17835.758
0.035005047917366,6,-38.75,15.0,0.0,-37.527657,-17835.758
0.035005047917366,7,-38.75,-10.0,150.0,-37.53488,-17835.758
0.035005047917366,8,-38.75,-10.0,0.0,-37.54213,-17835.758
0.035005047917366,9,-13.75,-5.0,150.0,-37.54936,-17835.758
0.035005047917366,10,-13.75,0.0,150.0,-37.556595,-17835.758
0.035005047917366,11,-13.75,5.0,150.0,-37.56385,-17835.758
0.035005047917366,12,-13.75,10.0,150.0,-37.487038,-17835.758
0.035005047917366,13,-13.75,15.0,145.0,-37.494247,-17835.758
0.035005047917366,14,-13.75,15.0,140.0,-37.501495,-17835.758
0.035005047917366,15,-13.75,15.0,135.0,-37.508728,-17835.758
0.035005047917366,16,-13.75,15.0,130.0,-37.515976,-17835.758
0.035005047917366,17,-13.75,15.0,125.0,-37.523193,-17835.758
0.035005047917366,18,-13.75,15.0,120.0,-37.53043,-17835.758
0.035005047917366,19,-13.75,15.0,115.0,-37.53769,-17835.758
0.035005047917366,20,-13.75,15.0,110.0,-37.544918,-17835.758
0.035005047917366,21,-13.75,15.0,105.0,-37.55214,-17835.758
0.035005047917366,22,-13.75,15.0,100.0,-37.559364,-17835.758
0.035005047917366,23,-13.75,15.0,95.0,-37.48258,-17835.758
0.035005047917366,24,-13.75,15.0,90.0,-37.4898,-17835.758
0.035005047917366,25,-13.75,15.0,85.0,-37.497047,-17835.758
0.035005047917366,26,-13.75,15.0,80.0,-37.504284,-17835.758
0.035005047917366,27,-13.75,15.0,75.0,-37.511505,-17835.758
0.035005047917366,28,-13.75,15.0,70.0,-37.51876,-17835.758
0.035005047917366,29,-13.75,15.0,65.0,-37.525993,-17835.758
0.035005047917366,30,-13.75,15.0,60.0,-37.53322,-17835.758
0.035005047917366,31,-13.75,15.0,55.0,-37.540443,-17835.758
0.035005047917366,32,-13.75,15.0,50.0,-37.547707,-17835.758
0.035005047917366,33,-13.75,15.0,45.0,-37.55492,-17835.758
0.035005047917366,34,-13.75,15.0,40.0,-37.47811,-17835.758
0.035005047917366,35,-13.75,15.0,35.0,-37.485348,-17835.758
0.035005047917366,36,-13.75,15.0,30.0,-37.49259,-17835.758
0.035005047917366,37,-13.75,15.0,25.0,-37.499847,-17835.758
0.035005047917366,38,-13.75,15.0,20.0,-37.507057,-17835.758
0.035005047917366,39,-13.75,15.0,15.0,-37.51429,-17835.758
0.035005047917366,40,-13.75,15.0,10.0,-37.52153,-17835.758
0.035005047917366,41,-13.75,15.0,5.0,-37.52879,-17835.758
0.035005047917366,42,-13.75,10.0,0.0,-37.536007,-17835.758
0.035005047917366,43,-13.75,5.0,0.0,-37.54323,-17835.758
0.035005047917366,44,-13.75,0.0,0.0,-37.550476,-17835.758
0.035005047917366,45,-13.75,-5.0,0.0,-37.473656,-17835.758
0.035005047917366,46,-13.75,-10.0,5.0,-37.48089,-17835.758
0.035005047917366,47,-13.75,-10.0,10.0,-37.488136,-17835.758
0.035005047917366,48,-13.75,-10.0,15.0,-37.495377,-17835.758
0.035005047917366,49,-13.75,-10.0,20.0,-37.502605,-17835.758
0.035005047917366,50,-13.75,-10.0,25.0,-37.509834,-17835.758
0.038506805896759,1,-13.75,-10.0,150.0,-41.222694,-17839.262
0.038506805896759,2,-13.75,15.0,150.0,-41.237022,-17839.262
0.038506805896759,3,-13.75,15.0,0.0,-41.251274,-17839.262
0.038506805896759,4,-13.75,-10.0,0.0,-41.265533,-17839.262
0.038506805896759,5,-38.75,15.0,150.0,-41.279785,-17839.262
0.038506805896759,6,-38.75,15.0,0.0,-41.294064,-17839.262
0.038506805896759,7,-38.75,-10.0,150.0,-41.30832,-17839.262
0.038506805896759,8,-38.75,-10.0,0.0,-41.32262,-17839.262
0.038506805896759,9,-13.75,-5.0,150.0,-41.336887,-17839.262
0.038506805896759,10,-13.75,0.0,150.0,-41.35116,-17839.262
0.038506805896759,11,-13.75,5.0,150.0,-41.365433,-17839.262
0.038506805896759,12,-13.75,10.0,150.0,-41.215374,-17839.262
0.038506805896759,13,-13.75,15.0,145.0,-41.229614,-17839.262
0.038506805896759,14,-13.75,15.0,140.0,-41.24389,-17839.262
0.038506805896759,15,-13.75,15.0,135.0,-41.25815,-17839.262
0.038506805896759,16,-13.75,15.0,130.0,-41.272438,-17839.262
0.038506805896759,17,-13.75,15.0,125.0,-41.286682,-17839.262
0.038506805896759,18,-13.75,15.0,120.0,-41.30097,-17839.262
0.038506805896759,19,-13.75,15.0,115.0,-41.315277,-17839.262
0.038506805896759,20,-13.75,15.0,110.0,-41.32953,-17839.262
0.038506805896759,21,-13.75,15.0,105.0,-41.343773,-17839.262
0.038506805896759,22,-13.75,15.0,100.0,-41.358044,-17839.262
0.038506805896759,23,-13.75,15.0,95.0,-41.207977,-17839.262
0.038506805896759,24,-13.75,15.0,90.0,-41.22222,-17839.262
0.038506805896759,25,-13.75,15.0,85.0,-41.23652,-17839.262
0.038506805896759,26,-13.75,15.0,80.0,-41.250786,-17839.262
0.038506805896759,27,-13.75,15.0,75.0,-41.265053,-17839.262
0.038506805896759,28,-13.75,15.0,70.0,-41.27932,-17839.262
0.038506805896759,29,-13.75,15.0,65.0,-41.29359,-17839.262
0.038506805896759,30,-13.75,15.0,60.0,-41.307854,-17839.262
0.038506805896759,31,-13.75,15.0,55.0,-41.32212,-17839.262
0.038506805896759,32,-13.75,15.0,50.0,-41.33643,-17839.262
0.038506805896759,33,-13.75,15.0,45.0,-41.350677,-17839.262
0.038506805896759,34,-13.75,15.0,40.0,-41.200584,-17839.262
0.038506805896759,35,-13.75,15.0,35.0,-41.214874,-17839.262
0.038506805896759,36,-13.75,15.0,30.0,-41.229134,-17839.262
0.038506805896759,37,-13.75,15.0,25.0,-41.243435,-17839.262
0.038506805896759,38,-13.75,15.0,20.0,-41.25768,-17839.262
0.038506805896759,39,-13.75,15.0,15.0,-41.27195,-17839.262
0.038506805896759,40,-13.75,15.0,10.0,-41.28622,-17839.262
0.038506805896759,41,-13.75,15.0,5.0,-41.3005,-17839.262
0.038506805896759,42,-13.75,10.0,0.0,-41.314766,-17839.262
0.038506805896759,43,-13.75,5.0,0.0,-41.329018,-17839.262
0.038506805896759,44,-13.75,0.0,0.0,-41.343292,-17839.262
0.038506805896759,45,-13.75,-5.0,0.0,-41.19323,-17839.262
0.038506805896759,46,-13.75,-10.0,5.0,-41.207474,-17839.262
0.038506805896759,47,-13.75,-10.0,10.0,-41.221756,-17839.262
0.038506805896759,48,-13.75,-10.0,15.0,-41.236034,-17839.262
0.038506805896759,49,-13.75,-10.0,20.0,-41.250305,-17839.262
0.038506805896759,50,-13.75,-10.0,25.0,-41.264587,-17839.262
0.0420125275850296,1,-13.75,-10.0,150.0,-45.003162,-18085.592
0.0420125275850296,2,-13.75,15.0,150.0,-45.031406,-18085.592
0.0420125275850296,3,-13.75,15.0,0.0,-45.059586,-18085.592
0.0420125275850296,4,-13.75,-10.0,0.0,-45.08776,-18085.592
0.0420125275850296,5,-38.75,15.0,150.0,-45.11595,-18085.592
0.0420125275850296,6,-38.75,15.0,0.0,-45.144142,-18085.592
0.0420125275850296,7,-38.75,-10.0,150.0,-45.17231,-18085.592
0.0420125275850296,8,-38.75,-10.0,0.0,-45.200516,-18085.592
0.0420125275850296,9,-13.75,-5.0,150.0,-45.228703,-18085.592
0.0420125275850296,10,-13.75,0.0,150.0,-45.256905,-18085.592
0.0420125275850296,11,-13.75,5.0,150.0,-45.285095,-18085.592
0.0420125275850296,12,-13.75,10.0,150.0,-44.977066,-18085.592
0.0420125275850296,13,-13.75,15.0,145.0,-45.00522,-18085.592
0.0420125275850296,14,-13.75,15.0,140.0,-45.033417,-18085.592
0.0420125275850296,15,-13.75,15.0,135.0,-45.06157,-18085.592
0.0420125275850296,16,-13.75,15.0,130.0,-45.089787,-18085.592
0.0420125275850296,17,-13.75,15.0,125.0,-45.11797,-18085.592
0.0420125275850296,18,-13.75,15.0,120.0,-45.146187,-18085.592
0.0420125275850296,19,-13.75,15.0,115.0,-45.174393,-18085.592
0.0420125275850296,20,-13.75,15.0,110.0,-45.20256,-18085.592
0.0420125275850296,21,-13.75,15.0,105.0,-45.23073,-18085.592
0.0420125275850296,22,-13.75,15.0,100.0,-45.258926,-18085.592
0.0420125275850296,23,-13.75,15.0,95.0,-44.950867,-18085.592
0.0420125275850296,24,-13.75,15.0,90.0,-44.979027,-18085.592
0.0420125275850296,25,-13.75,15.0,85.0,-45.007248,-18085.592
0.0420125275850296,26,-13.75,15.0,80.0,-45.035435,-18085.592
0.0420125275850296,27,-13.75,15.0,75.0,-45.063614,-18085.592
0.0420125275850296,28,-13.75,15.0,70.0,-45.0918,-18085.592
0.0420125275850296,29,-13.75,15.0,65.0,-45.12,-18085.592
0.0420125275850296,30,-13.75,15.0,60.0,-45.148186,-18085.592
0.0420125275850296,31,-13.75,15.0,55.0,-45.17637,-18085.592
0.0420125275850296,32,-13.75,15.0,50.0,-45.204597,-18085.592
0.0420125275850296,33,-13.75,15.0,45.0,-45.232765,-18085.592
0.0420125275850296,34,-13.75,15.0,40.0,-44.92469,-18085.592
0.0420125275850296,35,-13.75,15.0,35.0,-44.952892,-18085.592
0.0420125275850296,36,-13.75,15.0,30.0,-44.981075,-18085.592
0.0420125275850296,37,-13.75,15.0,25.0,-45.0093,-18085.592
0.0420125275850296,38,-13.75,15.0,20.0,-45.037476,-18085.592
0.0420125275850296,39,-13.75,15.0,15.0,-45.065647,-18085.592
0.0420125275850296,40,-13.75,15.0,10.0,-45.093834,-18085.592
0.0420125275850296,41,-13.75,15.0,5.0,-45.122032,-18085.592
0.0420125275850296,42,-13.75,10.0,0.0,-45.150234,-18085.592
0.0420125275850296,43,-13.75,5.0,0.0,-45.1784,-18085.592
0.0420125275850296,44,-13.75,0.0,0.0,-45.206593,-18085.592
0.0420125275850296,45,-13.75,-5.0,0.0,-44.898525,-18085.592
0.0420125275850296,46,-13.75,-10.0,5.0,-44.926723,-18085.592
0.0420125275850296,47,-13.75,-10.0,10.0,-44.95491,-18085.592
0.0420125275850296,48,-13.75,-10.0,15.0,-44.983116,-18085.592
0.0420125275850296,49,-13.75,-10.0,20.0,-45.01129,-18085.592
0.0420125275850296,50,-13.75,-10.0,25.0,-45.039505,-18085.592
0.0455092862248421,1,-13.75,-10.0,150.0,-48.767902,-15017.063
0.0455092862248421,2,-13.75,15.0,150.0,-48.806,-15017.063
0.0455092862248421,3,-13.75,15.0,0.0,-48.844025,-15017.063
0.0455092862248421,4,-13.75,-10.0,0.0,-48.88205,-15017.063
0.0455092862248421,5,-38.75,15.0,150.0,-48.920105,-15017.063
0.0455092862248421,6,-38.75,15.0,0.0,-48.958153,-15017.063
0.0455092862248421,7,-38.75,-10.0,150.0,-48.996147,-15017.063
0.0455092862248421,8,-38.75,-10.0,0.0,-49.034233,-15017.063
0.0455092862248421,9,-13.75,-5.0,150.0,-49.072273,-15017.063
0.0455092862248421,10,-13.75,0.0,150.0,-49.110336,-15017.063
0.0455092862248421,11,-13.75,5.0,150.0,-49.148365,-15017.063
0.0455092862248421,12,-13.75,10.0,150.0,-48.728302,-15017.063
0.0455092862248421,13,-13.75,15.0,145.0,-48.76632,-15017.063
0.0455092862248421,14,-13.75,15.0,140.0,-48.80436,-15017.063
0.0455092862248421,15,-13.75,15.0,135.0,-48.842377,-15017.063
0.0455092862248421,16,-13.75,15.0,130.0,-48.880432,-15017.063
0.0455092862248421,17,-13.75,15.0,125.0,-48.91848,-15017.063
0.0455092862248421,18,-13.75,15.0,120.0,-48.95655,-15017.063
0.0455092862248421,19,-13.75,15.0,115.0,-48.99461,-15017.063
0.0455092862248421,20,-13.75,15.0,110.0,-49.032616,-15017.063
0.0455092862248421,21,-13.75,15.0,105.0,-49.070633,-15017.063
0.0455092862248421,22,-13.75,15.0,100.0,-49.108692,-15017.063
0.0455092862248421,23,-13.75,15.0,95.0,-48.6886,-15017.063
0.0455092862248421,24,-13.75,15.0,90.0,-48.726597,-15017.063
0.0455092862248421,25,-13.75,15.0,85.0,-48.764687,-15017.063
0.0455092862248421,26,-13.75,15.0,80.0,-48.802727,-15017.063
0.0455092862248421,27,-13.75,15.0,75.0,-48.84075,-15017.063
0.0455092862248421,28,-13.75,15.0,70.0,-48.87879,-15017.063
0.0455092862248421,29,-13.75,15.0,65.0,-48.91686,-15017.063
0.0455092862248421,30,-13.75,15.0,60.0,-48.95488,-15017.063
0.0455092862248421,31,-13.75,15.0,55.0,-48.992924,-15017.063
0.0455092862248421,32,-13.75,15.0,50.0,-49.031006,-15017.063
0.0455092862248421,33,-13.75,15.0,45.0,-49.069023,-15017.063
0.0455092862248421,34,-13.75,15.0,40.0,-48.64891,-15017.063
0.0455092862248421,35,-13.75,15.0,35.0,-48.686966,-15017.063
0.0455092862248421,36,-13.75,15.0,30.0,-48.725006,-15017.063
0.0455092862248421,37,-13.75,15.0,25.0,-48.7631,-15017.063
0.0455092862248421,38,-13.75,15.0,20.0,-48.801113,-15017.063
0.0455092862248421,39,-13.75,15.0,15.0,-48.839157,-15017.063
0.0455092862248421,40,-13.75,15.0,10.0,-48.877174,-15017.063
0.0455092862248421,41,-13.75,15.0,5.0,-48.915222,-15017.063
0.0455092862248421,42,-13.75,10.0,0.0,-48.95328,-15017.063
0.0455092862248421,43,-13.75,5.0,0.0,-48.991287,-15017.063
0.0455092862248421,44,-13.75,0.0,0.0,-49.029343,-15017.063
0.0455092862248421,45,-13.75,-5.0,0.0,-48.609253,-15017.063
0.0455092862248421,46,-13.75,-10.0,5.0,-48.6473,-15017.063
0.0455092862248421,47,-13.75,-10.0,10.0,-48.68534,-15017.063
0.0455092862248421,48,-13.75,-10.0,15.0,-48.72338,-15017.063
0.0455092862248421,49,-13.75,-10.0,20.0,-48.76143,-15017.063
0.0455092862248421,50,-13.75,-10.0,25.0,-48.799488,-15017.063
0.0490017347037792,1,-13.75,-10.0,150.0,-52.49103,-13758.588
0.0490017347037792,2,-13.75,15.0,150.0,-52.53026,-13758.588
0.0490017347037792,3,-13.75,15.0,0.0,-52.569443,-13758.588
0.0490017347037792,4,-13.75,-10.0,0.0,-52.608612,-13758.588
0.0490017347037792,5,-38.75,15.0,150.0,-52.647835,-13758.588
0.0490017347037792,6,-38.75,15.0,0.0,-52.68702,-13758.588
0.0490017347037792,7,-38.75,-10.0,150.0,-52.726173,-13758.588
0.0490017347037792,8,-38.75,-10.0,0.0,-52.765404,-13758.588
0.0490017347037792,9,-13.75,-5.0,150.0,-52.804596,-13758.588
0.0490017347037792,10,-13.75,0.0,150.0,-52.843796,-13758.588
0.0490017347037792,11,-13.75,5.0,150.0,-52.882996,-13758.588
0.0490017347037792,12,-13.75,10.0,150.0,-52.454025,-13758.588
0.0490017347037792,13,-13.75,15.0,145.0,-52.493183,-13758.588
0.0490017347037792,14,-13.75,15.0,140.0,-52.53238,-13758.588
0.0490017347037792,15,-13.75,15.0,135.0,-52.57155,-13758.588
0.0490017347037792,16,-13.75,15.0,130.0,-52.61075,-13758.588
0.0490017347037792,17,-13.75,15.0,125.0,-52.649933,-13758.588
0.0490017347037792,18,-13.75,15.0,120.0,-52.68917,-13758.588
0.0490017347037792,19,-13.75,15.0,115.0,-52.72838,-13758.588
0.0490017347037792,20,-13.75,15.0,110.0,-52.767532,-13758.588
0.0490017347037792,21,-13.75,15.0,105.0,-52.80671,-13758.588
0.0490017347037792,22,-13.75,15.0,100.0,-52.845917,-13758.588
0.0490017347037792,23,-13.75,15.0,95.0,-52.416897,-13758.588
0.0490017347037792,24,-13.75,15.0,90.0,-52.456055,-13758.588
0.0490017347037792,25,-13.75,15.0,85.0,-52.49531,-13758.588
0.0490017347037792,26,-13.75,15.0,80.0,-52.534492,-13758.588
0.0490017347037792,27,-13.75,15.0,75.0,-52.573677,-13758.588
0.0490017347037792,28,-13.75,15.0,70.0,-52.61285,-13758.588
0.0490017347037792,29,-13.75,15.0,65.0,-52.652077,-13758.588
0.0490017347037792,30,-13.75,15.0,60.0,-52.691246,-13758.588
0.0490017347037792,31,-13.75,15.0,55.0,-52.73044,-13758.588
0.0490017347037792,32,-13.75,15.0,50.0,-52.769676,-13758.588
0.0490017347037792,33,-13.75,15.0,45.0,-52.808838,-13758.588
0.0490017347037792,34,-13.75,15.0,40.0,-52.37982,-13758.588
0.0490017347037792,35,-13.75,15.0,35.0,-52.41904,-13758.588
0.0490017347037792,36,-13.75,15.0,30.0,-52.458214,-13758.588
0.0490017347037792,37,-13.75,15.0,25.0,-52.49745,-13758.588
0.0490017347037792,38,-13.75,15.0,20.0,-52.536636,-13758.588
0.0490017347037792,39,-13.75,15.0,15.0,-52.575806,-13758.588
0.0490017347037792,40,-13.75,15.0,10.0,-52.614994,-13758.588
0.0490017347037792,41,-13.75,15.0,5.0,-52.654175,-13758.588
0.0490017347037792,42,-13.75,10.0,0.0,-52.693405,-13758.588
0.0490017347037792,43,-13.75,5.0,0.0,-52.73255,-13758.588
0.0490017347037792,44,-13.75,0.0,0.0,-52.771767,-13758.588
0.0490017347037792,45,-13.75,-5.0,0.0,-52.342762,-13758.588
0.0490017347037792,46,-13.75,-10.0,5.0,-52.38197,-13758.588
0.0490017347037792,47,-13.75,-10.0,10.0,-52.42115,-13758.588
0.0490017347037792,48,-13.75,-10.0,15.0,-52.460327,-13758.588
0.0490017347037792,49,-13.75,-10.0,20.0,-52.499542,-13758.588
0.0490017347037792,50,-13.75,-10.0,25.0,-52.538765,-13758.588
0.0525131896138191,1,-13.75,-10.0,150.0,-56.23253,-11670.455
0.0525131896138191,2,-13.75,15.0,150.0,-56.275032,-11670.455
0.0525131896138191,3,-13.75,15.0,0.0,-56.317482,-11670.455
0.0525131896138191,4,-13.75,-10.0,0.0,-56.3599,-11670.455
0.0525131896138191,5,-38.75,15.0,150.0,-56.40238,-11670.455
0.0525131896138191,6,-38.75,15.0,0.0,-56.444824,-11670.455
0.0525131896138191,7,-38.75,-10.0,150.0,-56.48723,-11670.455
0.0525131896138191,8,-38.75,-10.0,0.0,-56.52971,-11670.455
0.0525131896138191,9,-13.75,-5.0,150.0,-56.572166,-11670.455
0.0525131896138191,10,-13.75,0.0,150.0,-56.614624,-11670.455
0.0525131896138191,11,-13.75,5.0,150.0,-56.65708,-11670.455
0.0525131896138191,12,-13.75,10.0,150.0,-56.196434,-11670.455
0.0525131896138191,13,-13.75,15.0,145.0,-56.23887,-11670.455
0.0525131896138191,14,-13.75,15.0,140.0,-56.28132,-11670.455
0.0525131896138191,15,-13.75,15.0,135.0,-56.323746,-11670.455
0.0525131896138191,16,-13.75,15.0,130.0,-56.366203,-11670.455
0.0525131896138191,17,-13.75,15.0,125.0,-56.408653,-11670.455
0.0525131896138191,18,-13.75,15.0,120.0,-56.45115,-11670.455
0.0525131896138191,19,-13.75,15.0,115.0,-56.49359,-11670.455
0.0525131896138191,20,-13.75,15.0,110.0,-56.53602,-11670.455
0.0525131896138191,21,-13.75,15.0,105.0,-56.578453,-11670.455
0.0525131896138191,22,-13.75,15.0,100.0,-56.62091,-11670.455
0.0525131896138191,23,-13.75,15.0,95.0,-56.160217,-11670.455
0.0525131896138191,24,-13.75,15.0,90.0,-56.20263,-11670.455
0.0525131896138191,25,-13.75,15.0,85.0,-56.245163,-11670.455
0.0525131896138191,26,-13.75,15.0,80.0,-56.287594,-11670.455
0.0525131896138191,27,-13.75,15.0,75.0,-56.330048,-11670.455
0.0525131896138191,28,-13.75,15.0,70.0,-56.372463,-11670.455
0.0525131896138191,29,-13.75,15.0,65.0,-56.414948,-11670.455
0.0525131896138191,30,-13.75,15.0,60.0,-56.457375,-11670.455
0.0525131896138191,31,-13.75,15.0,55.0,-56.49982,-11670.455
0.0525131896138191,32,-13.75,15.0,50.0,-56.542313,-11670.455
0.0525131896138191,33,-13.75,15.0,45.0,-56.584724,-11670.455
0.0525131896138191,34,-13.75,15.0,40.0,-56.12405,-11670.455
0.0525131896138191,35,-13.75,15.0,35.0,-56.166527,-11670.455
0.0525131896138191,36,-13.75,15.0,30.0,-56.208965,-11670.455
0.0525131896138191,37,-13.75,15.0,25.0,-56.251465,-11670.455
0.0525131896138191,38,-13.75,15.0,20.0,-56.2939,-11670.455
0.0525131896138191,39,-13.75,15.0,15.0,-56.336327,-11670.455
0.0525131896138191,40,-13.75,15.0,10.0,-56.37877,-11670.455
0.0525131896138191,41,-13.75,15.0,5.0,-56.421196,-11670.455
0.0525131896138191,42,-13.75,10.0,0.0,-56.463696,-11670.455
0.0525131896138191,43,-13.75,5.0,0.0,-56.50611,-11670.455
