RF3
3.943955402791656
3.943955402791656
3.943955402791656
3.943955402791656
3.943955402791656
3.943955402791656
3.943955402791656
3.943955402791656
3.943955402791656
3.943955402791656
3.943955402791656
3.943955402791656
3.943955402791656
3.943955402791656
3.943955402791656
3.943955402791656
3.943955402791656
3.943955402791656
3.943955402791656
3.943955402791656
3.943955402791656
3.943955402791656
3.943955402791656
3.943955402791656
3.943955402791656
3.943955402791656
3.943955402791656
3.943955402791656
3.943955402791656
3.943955402791656
3.943955402791656
3.943955402791656
3.943955402791656
3.943955402791656
3.943955402791656
-0.2573294149355967
-0.2573294149355967
-0.2573294149355967
-0.2573294149355967
-0.2573294149355967
-0.2573294149355967
-0.2573294149355967
-0.2573294149355967
-0.2573294149355967
-0.2573294149355967
-0.2573294149355967
-0.2573294149355967
-0.2573294149355967
-0.2573294149355967
-0.2573294149355967
-0.2573294149355967
-0.2573294149355967
-0.2573294149355967
-0.2573294149355967
-0.2573294149355967
-0.2573294149355967
-0.2573294149355967
-0.2573294149355967
-0.2573294149355967
-0.2573294149355967
-0.2573294149355967
-0.2573294149355967
-0.2573294149355967
-0.2573294149355967
-0.2573294149355967
-0.2573294149355967
-0.2573294149355967
-0.2573294149355967
-0.2573294149355967
-0.2573294149355967
-0.5494037191942578
-0.5494037191942578
-0.5494037191942578
-0.5494037191942578
-0.5494037191942578
-0.5494037191942578
-0.5494037191942578
-0.5494037191942578
-0.5494037191942578
-0.5494037191942578
-0.5494037191942578
-0.5494037191942578
-0.5494037191942578
-0.5494037191942578
-0.5494037191942578
-0.5494037191942578
-0.5494037191942578
-0.5494037191942578
-0.5494037191942578
-0.5494037191942578
-0.5494037191942578
-0.5494037191942578
-0.5494037191942578
-0.5494037191942578
-0.5494037191942578
-0.5494037191942578
-0.5494037191942578
-0.5494037191942578
-0.5494037191942578
-0.5494037191942578
-0.5494037191942578
-0.5494037191942578
-0.5494037191942578
-0.5494037191942578
-0.5494037191942578
-1.2469744737636976
-1.2469744737636976
-1.2469744737636976
-1.2469744737636976
-1.2469744737636976
-1.2469744737636976
-1.2469744737636976
-1.2469744737636976
-1.2469744737636976
-1.2469744737636976
-1.2469744737636976
-1.2469744737636976
-1.2469744737636976
-1.2469744737636976
-1.2469744737636976
-1.2469744737636976
-1.2469744737636976
-1.2469744737636976
-1.2469744737636976
-1.2469744737636976
-1.2469744737636976
-1.2469744737636976
-1.2469744737636976
-1.2469744737636976
-1.2469744737636976
-1.2469744737636976
-1.2469744737636976
-1.2469744737636976
-1.2469744737636976
-1.2469744737636976
-1.2469744737636976
-1.2469744737636976
-1.2469744737636976
-1.2469744737636976
-1.2469744737636976
-0.1866361137189313
-0.1866361137189313
-0.1866361137189313
-0.1866361137189313
-0.1866361137189313
-0.1866361137189313
-0.1866361137189313
-0.1866361137189313
-0.1866361137189313
-0.1866361137189313
-0.1866361137189313
-0.1866361137189313
-0.1866361137189313
-0.1866361137189313
-0.1866361137189313
-0.1866361137189313
-0.1866361137189313
-0.1866361137189313
-0.1866361137189313
-0.1866361137189313
-0.1866361137189313
-0.1866361137189313
-0.1866361137189313
-0.1866361137189313
-0.1866361137189313
-0.1866361137189313
-0.1866361137189313
-0.1866361137189313
-0.1866361137189313
-0.1866361137189313
-0.1866361137189313
-0.1866361137189313
-0.1866361137189313
-0.1866361137189313
-0.1866361137189313
-0.21137700087491773
-0.21137700087491773
-0.21137700087491773
-0.21137700087491773
-0.21137700087491773
-0.21137700087491773
-0.21137700087491773
-0.21137700087491773
-0.21137700087491773
-0.21137700087491773
-0.21137700087491773
-0.21137700087491773
-0.21137700087491773
-0.21137700087491773
-0.21137700087491773
-0.21137700087491773
-0.21137700087491773
-0.21137700087491773
-0.21137700087491773
-0.21137700087491773
-0.21137700087491773
-0.21137700087491773
-0.21137700087491773
-0.21137700087491773
-0.21137700087491773
-0.21137700087491773
-0.21137700087491773
-0.21137700087491773
-0.21137700087491773
-0.21137700087491773
-0.21137700087491773
-0.21137700087491773
-0.21137700087491773
-0.21137700087491773
-0.21137700087491773
-0.16064626965039092
-0.16064626965039092
-0.16064626965039092
-0.16064626965039092
-0.16064626965039092
-0.16064626965039092
-0.16064626965039092
-0.16064626965039092
-0.16064626965039092
-0.16064626965039092
-0.16064626965039092
-0.16064626965039092
-0.16064626965039092
-0.16064626965039092
-0.16064626965039092
-0.16064626965039092
-0.16064626965039092
-0.16064626965039092
-0.16064626965039092
-0.16064626965039092
-0.16064626965039092
-0.16064626965039092
-0.16064626965039092
-0.16064626965039092
-0.16064626965039092
-0.16064626965039092
-0.16064626965039092
-0.16064626965039092
-0.16064626965039092
-0.16064626965039092
-0.16064626965039092
-0.16064626965039092
-0.16064626965039092
-0.16064626965039092
-0.16064626965039092
-0.08573252046351998
-0.08573252046351998
-0.08573252046351998
-0.08573252046351998
-0.08573252046351998
-0.08573252046351998
-0.08573252046351998
-0.08573252046351998
-0.08573252046351998
-0.08573252046351998
-0.08573252046351998
-0.08573252046351998
-0.08573252046351998
-0.08573252046351998
-0.08573252046351998
-0.08573252046351998
-0.08573252046351998
-0.08573252046351998
-0.08573252046351998
-0.08573252046351998
-0.08573252046351998
-0.08573252046351998
-0.08573252046351998
-0.08573252046351998
-0.08573252046351998
-0.08573252046351998
-0.08573252046351998
-0.08573252046351998
-0.08573252046351998
-0.08573252046351998
-0.08573252046351998
-0.08573252046351998
-0.08573252046351998
-0.08573252046351998
-0.08573252046351998
-0.059444995478734095
-0.059444995478734095
-0.059444995478734095
